transect_id,x1,y1,x2,y2
385,16162260.0000003,-4590084.6846846845,16163459.9999997,-4590084.6846846845
386,16162290.0000003,-4590104.774774775,16163489.9999997,-4590104.774774775
387,16162290.0000003,-4590154.864864865,16163489.9999997,-4590154.864864865
388,16162290.0000003,-4590204.954954955,16163489.9999997,-4590204.954954955
389,16163519.9999997,-4590194.954954955,16162320.0000003,-4590194.954954955
390,16162925.135135135,-4590749.9999997,16162925.135135135,-4589550.0000003
391,16162975.225225225,-4590749.9999997,16162975.225225225,-4589550.0000003
392,16162410.0000003,-4590165.3153153155,16163609.9999997,-4590165.3153153155
393,16163045.405405406,-4590779.9999997,16163045.405405406,-4589580.0000003
394,16162470.0000003,-4590205.495495495,16163669.9999997,-4590205.495495495
395,16162500.0000003,-4590225.585585586,16163699.9999997,-4590225.585585586
396,16163105.675675675,-4590869.9999997,16163105.675675675,-4589670.0000003
397,16163155.765765766,-4590869.9999997,16163155.765765766,-4589670.0000003
398,16162590.0000003,-4590285.855855856,16163789.9999997,-4590285.855855856
399,16163225.945945946,-4590899.9999997,16163225.945945946,-4589700.0000003
400,16163849.9999997,-4590273.963963964,16162650.0000003,-4590273.963963964
401,16163849.9999997,-4590223.873873874,16162650.0000003,-4590223.873873874
402,16163286.216216216,-4590809.9999997,16163286.216216216,-4589610.0000003
403,16162710.0000003,-4590236.306306306,16163909.9999997,-4590236.306306306
404,16162710.0000003,-4590286.396396397,16163909.9999997,-4590286.396396397
405,16163316.486486487,-4590929.9999997,16163316.486486487,-4589730.0000003
406,16162740.0000003,-4590356.576576577,16163939.9999997,-4590356.576576577
407,16163356.666666666,-4590989.9999997,16163356.666666666,-4589790.0000003
408,16163406.756756756,-4590989.9999997,16163406.756756756,-4589790.0000003
409,16163456.846846847,-4590989.9999997,16163456.846846847,-4589790.0000003
410,16162860.0000003,-4590436.936936937,16164059.9999997,-4590436.936936937
411,16162890.0000003,-4590457.027027027,16164089.9999997,-4590457.027027027
412,16163517.117117116,-4591079.9999997,16163517.117117116,-4589880.0000003
413,16163537.207207207,-4591109.9999997,16163537.207207207,-4589910.0000003
414,16163557.297297297,-4591139.9999997,16163557.297297297,-4589940.0000003
415,16163607.387387387,-4591139.9999997,16163607.387387387,-4589940.0000003
416,16163592.522522522,-4589970.0000003,16163592.522522522,-4591169.9999997
417,16162950.0000003,-4590577.567567567,16164149.9999997,-4590577.567567567
418,16163522.342342343,-4590000.0000003,16163522.342342343,-4591199.9999997
419,16162920.0000003,-4590647.747747748,16164119.9999997,-4590647.747747748
420,16162890.0000003,-4590667.837837838,16164089.9999997,-4590667.837837838
421,16162890.0000003,-4590717.927927928,16164089.9999997,-4590717.927927928
422,16163471.981981982,-4590150.0000003,16163471.981981982,-4591349.9999997
423,16162830.0000003,-4590758.108108108,16164029.9999997,-4590758.108108108
424,16162830.0000003,-4590808.198198198,16164029.9999997,-4590808.198198198
425,16162830.0000003,-4590858.288288289,16164029.9999997,-4590858.288288289
426,16162800.0000003,-4590878.378378378,16163999.9999997,-4590878.378378378
427,16163428.468468469,-4591499.9999997,16163428.468468469,-4590300.0000003
428,16163478.558558559,-4591499.9999997,16163478.558558559,-4590300.0000003
429,16162890.0000003,-4590938.6486486485,16164089.9999997,-4590938.6486486485
430,16163518.738738738,-4591559.9999997,16163518.738738738,-4590360.0000003
431,16163538.828828828,-4591529.9999997,16163538.828828828,-4590330.0000003
432,16164149.9999997,-4590891.081081081,16162950.0000003,-4590891.081081081
433,16163523.705895388,-4590270.006142587,16163518.276086593,-4591469.993857413
434,16164119.9999997,-4590820.900900901,16162920.0000003,-4590820.900900901
435,16164149.9999997,-4590800.810810811,16162950.0000003,-4590800.810810811
436,16164142.250038926,-4590846.845072364,16162957.749961074,-4590654.5963690765
437,16163599.369369369,-4591349.9999997,16163599.369369369,-4590150.0000003
438,16163040.0000003,-4590759.459459459,16164239.9999997,-4590759.459459459
439,16163078.92182639,-4591022.131963297,16164201.07817361,-4590596.967135803
440,16163689.63963964,-4591409.9999997,16163689.63963964,-4590210.0000003
441,16163709.72972973,-4591379.9999997,16163709.72972973,-4590180.0000003
442,16163759.81981982,-4591379.9999997,16163759.81981982,-4590180.0000003
443,16163809.90990991,-4591379.9999997,16163809.90990991,-4590180.0000003
444,16164419.9999997,-4590740.0,16163220.0000003,-4590740.0
445,16164419.9999997,-4590689.90990991,16163220.0000003,-4590689.90990991
446,16164419.9999997,-4590639.81981982,16163220.0000003,-4590639.81981982
447,16164419.9999997,-4590589.72972973,16163220.0000003,-4590589.72972973
448,16164419.9999997,-4590539.639639639,16163220.0000003,-4590539.639639639
449,16163840.45045045,-4591109.9999997,16163840.45045045,-4589910.0000003
450,16163890.54054054,-4591109.9999997,16163890.54054054,-4589910.0000003
451,16163354.825161675,-4590643.184046885,16164525.174838325,-4590378.077214377
452,16163960.720720721,-4591139.9999997,16163960.720720721,-4589940.0000003
453,16164010.81081081,-4591139.9999997,16164010.81081081,-4589940.0000003
454,16164062.138101902,-4591109.18631234,16163999.663699899,-4589910.81368766
455,16164080.99099099,-4591109.9999997,16164080.99099099,-4589910.0000003
456,16163490.0000003,-4590551.081081081,16164689.9999997,-4590551.081081081
457,16163460.0000003,-4590571.171171172,16164659.9999997,-4590571.171171172
458,16163460.0000003,-4590621.261261261,16164659.9999997,-4590621.261261261
459,16163460.0000003,-4590671.3513513515,16164659.9999997,-4590671.3513513515
460,16163460.0000003,-4590721.441441442,16164659.9999997,-4590721.441441442
461,16164081.531531531,-4591349.9999997,16164081.531531531,-4590150.0000003
462,16164131.621621622,-4591349.9999997,16164131.621621622,-4590150.0000003
463,16164181.711711712,-4591349.9999997,16164181.711711712,-4590150.0000003
464,16164231.801801803,-4591349.9999997,16164231.801801803,-4590150.0000003
465,16164839.9999997,-4590708.108108108,16163640.0000003,-4590708.108108108
466,16164208.018018018,-4590090.0000003,16164208.018018018,-4591289.9999997
467,16164157.927927928,-4590090.0000003,16164157.927927928,-4591289.9999997
468,16164719.9999997,-4590677.837837838,16163520.0000003,-4590677.837837838
469,16164719.9999997,-4590627.747747748,16163520.0000003,-4590627.747747748
470,16164719.9999997,-4590577.657657658,16163520.0000003,-4590577.657657658
471,16164719.9999997,-4590527.567567567,16163520.0000003,-4590527.567567567
472,16164152.522522522,-4591109.9999997,16164152.522522522,-4589910.0000003
473,16164202.612612613,-4591109.9999997,16164202.612612613,-4589910.0000003
474,16164222.702702703,-4591139.9999997,16164222.702702703,-4589940.0000003
475,16164839.9999997,-4590507.207207208,16163640.0000003,-4590507.207207208
476,16164262.882882884,-4591079.9999997,16164262.882882884,-4589880.0000003
477,16164312.972972972,-4591079.9999997,16164312.972972972,-4589880.0000003
478,16163760.0000003,-4590483.063063063,16164959.9999997,-4590483.063063063
479,16164383.153153153,-4591109.9999997,16164383.153153153,-4589910.0000003
480,16164403.243243244,-4591079.9999997,16164403.243243244,-4589880.0000003
481,16164453.333333334,-4591079.9999997,16164453.333333334,-4589880.0000003
482,16164503.423423423,-4591079.9999997,16164503.423423423,-4589880.0000003
483,16163910.0000003,-4590523.513513514,16165109.9999997,-4590523.513513514
484,16163910.0000003,-4590573.603603603,16165109.9999997,-4590573.603603603
485,16163910.0000003,-4590623.693693694,16165109.9999997,-4590623.693693694
486,16163880.0000003,-4590643.783783784,16165079.9999997,-4590643.783783784
487,16163880.0000003,-4590693.873873874,16165079.9999997,-4590693.873873874
488,16163880.0000003,-4590743.963963964,16165079.9999997,-4590743.963963964
489,16163910.0000003,-4590764.054054054,16165109.9999997,-4590764.054054054
490,16164505.855855856,-4590210.0000003,16164505.855855856,-4591409.9999997
491,16164455.765765766,-4590210.0000003,16164455.765765766,-4591409.9999997
492,16164405.675675675,-4590210.0000003,16164405.675675675,-4591409.9999997
493,16164355.585585585,-4590210.0000003,16164355.585585585,-4591409.9999997
494,16164305.495495496,-4590210.0000003,16164305.495495496,-4591409.9999997
495,16164255.405405406,-4590210.0000003,16164255.405405406,-4591409.9999997
496,16164205.315315315,-4590210.0000003,16164205.315315315,-4591409.9999997
497,16164155.225225225,-4590210.0000003,16164155.225225225,-4591409.9999997
498,16163520.0000003,-4590824.864864865,16164719.9999997,-4590824.864864865
499,16163490.0000003,-4590844.954954955,16164689.9999997,-4590844.954954955
500,16163490.0000003,-4590895.045045045,16164689.9999997,-4590895.045045045
501,16164135.135135135,-4591499.9999997,16164135.135135135,-4590300.0000003
502,16164749.9999997,-4590864.774774775,16163550.0000003,-4590864.774774775
503,16164175.315315315,-4591439.9999997,16164175.315315315,-4590240.0000003
504,16164225.405405406,-4591439.9999997,16164225.405405406,-4590240.0000003
505,16164275.495495496,-4591439.9999997,16164275.495495496,-4590240.0000003
506,16164325.585585585,-4591439.9999997,16164325.585585585,-4590240.0000003
507,16164345.675675675,-4591469.9999997,16164345.675675675,-4590270.0000003
508,16164395.765765766,-4591469.9999997,16164395.765765766,-4590270.0000003
509,16164445.855855856,-4591469.9999997,16164445.855855856,-4590270.0000003
510,16163880.0000003,-4590885.945945946,16165079.9999997,-4590885.945945946
511,16164516.036036037,-4591499.9999997,16164516.036036037,-4590300.0000003
512,16163940.0000003,-4590926.126126126,16165139.9999997,-4590926.126126126
513,16164523.783783784,-4590360.0000003,16164523.783783784,-4591559.9999997
514,16163910.0000003,-4590996.306306306,16165109.9999997,-4590996.306306306
515,16163910.0000003,-4591046.396396397,16165109.9999997,-4591046.396396397
516,16164493.513513513,-4590480.0000003,16164493.513513513,-4591679.9999997
517,16164443.423423423,-4590480.0000003,16164443.423423423,-4591679.9999997
518,16163820.0000003,-4591106.666666667,16165019.9999997,-4591106.666666667
519,16163850.0000003,-4591126.756756756,16165049.9999997,-4591126.756756756
520,16163850.0000003,-4591176.846846847,16165049.9999997,-4591176.846846847
521,16164423.063063063,-4590600.0000003,16164423.063063063,-4591799.9999997
522,16164372.972972972,-4590600.0000003,16164372.972972972,-4591799.9999997
523,16164322.882882884,-4590600.0000003,16164322.882882884,-4591799.9999997
524,16164899.9999997,-4591172.792792792,16163700.0000003,-4591172.792792792
525,16164252.702702703,-4590570.0000003,16164252.702702703,-4591769.9999997
526,16164839.9999997,-4591132.612612613,16163640.0000003,-4591132.612612613
527,16164212.522522522,-4590510.0000003,16164212.522522522,-4591709.9999997
528,16164162.432432432,-4590510.0000003,16164162.432432432,-4591709.9999997
529,16164142.342342343,-4590480.0000003,16164142.342342343,-4591679.9999997
530,16164092.252252253,-4590480.0000003,16164092.252252253,-4591679.9999997
531,16164072.162162162,-4590450.0000003,16164072.162162162,-4591649.9999997
532,16164659.9999997,-4591012.072072072,16163460.0000003,-4591012.072072072
533,16164659.9999997,-4590961.981981982,16163460.0000003,-4590961.981981982
534,16164041.891891891,-4590330.0000003,16164041.891891891,-4591529.9999997
535,16163400.0000003,-4590938.198198198,16164599.9999997,-4590938.198198198
536,16163971.711711712,-4590360.0000003,16163971.711711712,-4591559.9999997
537,16163921.621621622,-4590360.0000003,16163921.621621622,-4591559.9999997
538,16163871.531531531,-4590360.0000003,16163871.531531531,-4591559.9999997
539,16163250.0000003,-4590988.558558558,16164449.9999997,-4590988.558558558
540,16163250.0000003,-4591038.6486486485,16164449.9999997,-4591038.6486486485
541,16163250.0000003,-4591088.738738739,16164449.9999997,-4591088.738738739
542,16163250.0000003,-4591138.828828828,16164449.9999997,-4591138.828828828
543,16163898.918918919,-4591739.9999997,16163898.918918919,-4590540.0000003
544,16163340.0000003,-4591149.009009009,16164539.9999997,-4591149.009009009
545,16163340.0000003,-4591199.099099099,16164539.9999997,-4591199.099099099
546,16163340.0000003,-4591249.189189189,16164539.9999997,-4591249.189189189
547,16163900.720720721,-4590660.0000003,16163900.720720721,-4591859.9999997
548,16163983.184046885,-4590674.825161675,16163718.077214377,-4591845.174838325
549,16164449.9999997,-4591210.540540541,16163250.0000003,-4591210.540540541
550,16163810.45045045,-4590600.0000003,16163810.45045045,-4591799.9999997
551,16163190.0000003,-4591229.639639639,16164389.9999997,-4591229.639639639
552,16163190.0000003,-4591279.72972973,16164389.9999997,-4591279.72972973
553,16163829.81981982,-4591889.9999997,16163829.81981982,-4590690.0000003
554,16163250.0000003,-4591319.90990991,16164449.9999997,-4591319.90990991
555,16163250.0000003,-4591370.0,16164449.9999997,-4591370.0
556,16163220.0000003,-4591390.09009009,16164419.9999997,-4591390.09009009
557,16163789.81981982,-4590810.0000003,16163789.81981982,-4592009.9999997
558,16163160.0000003,-4591430.27027027,16164359.9999997,-4591430.27027027
559,16163749.63963964,-4590870.0000003,16163749.63963964,-4592069.9999997
560,16163516.967135804,-4590938.921826391,16163942.131963296,-4592061.078173609
561,16164299.9999997,-4591479.459459459,16163100.0000003,-4591479.459459459
562,16163689.369369369,-4590840.0000003,16163689.369369369,-4592039.9999997
563,16163639.279279279,-4590840.0000003,16163639.279279279,-4592039.9999997
564,16163010.0000003,-4591460.810810811,16164209.9999997,-4591460.810810811
565,16163599.0990991,-4590900.0000003,16163599.0990991,-4592099.9999997
566,16164179.9999997,-4591469.009009009,16162980.0000003,-4591469.009009009
567,16163558.918918919,-4590840.0000003,16163558.918918919,-4592039.9999997
568,16163538.828828828,-4590810.0000003,16163538.828828828,-4592009.9999997
569,16163488.738738738,-4590810.0000003,16163488.738738738,-4592009.9999997
570,16164059.9999997,-4591388.6486486485,16162860.0000003,-4591388.6486486485
571,16164029.9999997,-4591368.558558558,16162830.0000003,-4591368.558558558
572,16163428.468468469,-4590720.0000003,16163428.468468469,-4591919.9999997
573,16163378.378378378,-4590720.0000003,16163378.378378378,-4591919.9999997
574,16162770.0000003,-4591361.711711711,16163969.9999997,-4591361.711711711
575,16163338.198198197,-4590780.0000003,16163338.198198197,-4591979.9999997
576,16163288.108108109,-4590780.0000003,16163288.108108109,-4591979.9999997
577,16163879.9999997,-4591338.018018018,16162680.0000003,-4591338.018018018
578,16163849.9999997,-4591317.927927928,16162650.0000003,-4591317.927927928
579,16163227.837837838,-4590690.0000003,16163227.837837838,-4591889.9999997
580,16162590.0000003,-4591302.252252252,16163789.9999997,-4591302.252252252
581,16162560.0000003,-4591322.342342342,16163759.9999997,-4591322.342342342
582,16162560.0000003,-4591372.432432433,16163759.9999997,-4591372.432432433
583,16162590.0000003,-4591392.522522522,16163789.9999997,-4591392.522522522
584,16163192.612612613,-4592039.9999997,16163192.612612613,-4590840.0000003
585,16163242.702702703,-4592039.9999997,16163242.702702703,-4590840.0000003
586,16162650.0000003,-4591482.792792792,16163849.9999997,-4591482.792792792
587,16163252.882882884,-4592129.9999997,16163252.882882884,-4590930.0000003
588,16162680.0000003,-4591552.972972973,16163879.9999997,-4591552.972972973
589,16162710.0000003,-4591573.063063063,16163909.9999997,-4591573.063063063
590,16163343.153153153,-4592189.9999997,16163343.153153153,-4590990.0000003
591,16163393.243243244,-4592189.9999997,16163393.243243244,-4590990.0000003
592,16162800.0000003,-4591633.333333333,16163999.9999997,-4591633.333333333
593,16163433.423423423,-4592249.9999997,16163433.423423423,-4591050.0000003
594,16162860.0000003,-4591673.513513514,16164059.9999997,-4591673.513513514
595,16163503.603603603,-4592279.9999997,16163503.603603603,-4591080.0000003
596,16163553.693693694,-4592279.9999997,16163553.693693694,-4591080.0000003
597,16162980.0000003,-4591703.783783784,16164179.9999997,-4591703.783783784
598,16164209.9999997,-4591696.126126126,16163010.0000003,-4591696.126126126
599,16164209.9999997,-4591646.036036036,16163010.0000003,-4591646.036036036
600,16164209.9999997,-4591595.945945946,16163010.0000003,-4591595.945945946
601,16163624.144144144,-4592159.9999997,16163624.144144144,-4590960.0000003
602,16163070.0000003,-4591564.234234234,16164269.9999997,-4591564.234234234
603,16163070.0000003,-4591614.324324325,16164269.9999997,-4591614.324324325
604,16163040.0000003,-4591634.414414414,16164239.9999997,-4591634.414414414
605,16163644.504504504,-4592279.9999997,16163644.504504504,-4591080.0000003
606,16163694.594594594,-4592279.9999997,16163694.594594594,-4591080.0000003
607,16163714.684684685,-4592309.9999997,16163714.684684685,-4591110.0000003
608,16163160.0000003,-4591714.774774775,16164359.9999997,-4591714.774774775
609,16163160.0000003,-4591764.864864865,16164359.9999997,-4591764.864864865
610,16163804.954954956,-4592369.9999997,16163804.954954956,-4591170.0000003
611,16163250.0000003,-4591775.045045045,16164449.9999997,-4591775.045045045
612,16163875.135135135,-4592399.9999997,16163875.135135135,-4591200.0000003
613,16163864.774774775,-4591230.0000003,16163864.774774775,-4592429.9999997
614,16163814.684684685,-4591230.0000003,16163814.684684685,-4592429.9999997
615,16163764.594594594,-4591230.0000003,16163764.594594594,-4592429.9999997
616,16163744.504504504,-4591200.0000003,16163744.504504504,-4592399.9999997
617,16163694.414414415,-4591200.0000003,16163694.414414415,-4592399.9999997
618,16163644.324324325,-4591200.0000003,16163644.324324325,-4592399.9999997
619,16163624.234234234,-4591170.0000003,16163624.234234234,-4592369.9999997
620,16163604.144144144,-4591200.0000003,16163604.144144144,-4592399.9999997
621,16162980.0000003,-4591825.945945946,16164179.9999997,-4591825.945945946
622,16163010.0000003,-4591846.036036036,16164209.9999997,-4591846.036036036
623,16163010.0000003,-4591896.126126126,16164209.9999997,-4591896.126126126
624,16163636.216216216,-4592519.9999997,16163636.216216216,-4591320.0000003
625,16163686.306306306,-4592519.9999997,16163686.306306306,-4591320.0000003
626,16163130.0000003,-4591926.396396397,16164329.9999997,-4591926.396396397
627,16163756.486486487,-4592549.9999997,16163756.486486487,-4591350.0000003
628,16163806.576576577,-4592549.9999997,16163806.576576577,-4591350.0000003
629,16164449.9999997,-4591943.333333333,16163250.0000003,-4591943.333333333
630,16163876.756756756,-4592519.9999997,16163876.756756756,-4591320.0000003
631,16163896.846846847,-4592549.9999997,16163896.846846847,-4591350.0000003
632,16163340.0000003,-4591956.936936937,16164539.9999997,-4591956.936936937
633,16163340.0000003,-4592007.027027027,16164539.9999997,-4592007.027027027
634,16163340.0000003,-4592057.117117117,16164539.9999997,-4592057.117117117
635,16163340.0000003,-4592107.207207208,16164539.9999997,-4592107.207207208
636,16163340.0000003,-4592157.297297297,16164539.9999997,-4592157.297297297
637,16163310.0000003,-4592177.387387387,16164509.9999997,-4592177.387387387
638,16163280.0000003,-4592197.477477478,16164479.9999997,-4592197.477477478
639,16163907.567567568,-4592819.9999997,16163907.567567568,-4591620.0000003
640,16163310.0000003,-4592267.657657658,16164509.9999997,-4592267.657657658
641,16163917.747747747,-4592909.9999997,16163917.747747747,-4591710.0000003
642,16163340.0000003,-4592337.837837838,16164539.9999997,-4592337.837837838
643,16163310.0000003,-4592357.927927928,16164509.9999997,-4592357.927927928
644,16163901.981981982,-4591800.0000003,16163901.981981982,-4592999.9999997
645,16163280.0000003,-4592428.108108108,16164479.9999997,-4592428.108108108
646,16163280.0000003,-4592478.198198198,16164479.9999997,-4592478.198198198
647,16163280.0000003,-4592528.288288289,16164479.9999997,-4592528.288288289
648,16163280.0000003,-4592578.378378378,16164479.9999997,-4592578.378378378
649,16163831.531531531,-4591980.0000003,16163831.531531531,-4593179.9999997
650,16163220.0000003,-4592618.558558558,16164419.9999997,-4592618.558558558
651,16163220.0000003,-4592668.6486486485,16164419.9999997,-4592668.6486486485
652,16163220.0000003,-4592718.738738739,16164419.9999997,-4592718.738738739
653,16163220.0000003,-4592768.828828828,16164419.9999997,-4592768.828828828
654,16163220.0000003,-4592818.918918919,16164419.9999997,-4592818.918918919
655,16163190.0000003,-4592839.009009009,16164389.9999997,-4592839.009009009
656,16163190.0000003,-4592889.099099099,16164389.9999997,-4592889.099099099
657,16163193.248104647,-4593001.5364024155,16164386.751895353,-4592876.841975963
658,16163839.279279279,-4593539.9999997,16163839.279279279,-4592340.0000003
659,16163889.369369369,-4593539.9999997,16163889.369369369,-4592340.0000003
660,16163939.45945946,-4593539.9999997,16163939.45945946,-4592340.0000003
661,16163370.0000003,-4592959.54954955,16164569.9999997,-4592959.54954955
662,16163370.0000003,-4593009.639639639,16164569.9999997,-4593009.639639639
663,16163370.0000003,-4593059.72972973,16164569.9999997,-4593059.72972973
664,16163370.0000003,-4593109.81981982,16164569.9999997,-4593109.81981982
665,16163370.0000003,-4593159.90990991,16164569.9999997,-4593159.90990991
666,16163940.0,-4592580.0000003,16163940.0,-4593779.9999997
667,16163889.90990991,-4592580.0000003,16163889.90990991,-4593779.9999997
668,16163890.18018018,-4593809.9999997,16163890.18018018,-4592610.0000003
669,16163940.27027027,-4593809.9999997,16163940.27027027,-4592610.0000003
670,16163370.0000003,-4593230.360360361,16164569.9999997,-4593230.360360361
671,16163980.45045045,-4593869.9999997,16163980.45045045,-4592670.0000003
672,16163827.976386609,-4592725.027343887,16164170.94253231,-4593874.972656113
673,16163370.0000003,-4593320.630630631,16164569.9999997,-4593320.630630631
674,16163959.279279279,-4592760.0000003,16163959.279279279,-4593959.9999997
675,16163909.18918919,-4592760.0000003,16163909.18918919,-4593959.9999997
676,16163859.0990991,-4592760.0000003,16163859.0990991,-4593959.9999997
677,16163250.0000003,-4593400.990990991,16164449.9999997,-4593400.990990991
678,16163220.0000003,-4593421.081081081,16164419.9999997,-4593421.081081081
679,16163798.828828828,-4592850.0000003,16163798.828828828,-4594049.9999997
680,16163160.0000003,-4593461.261261261,16164359.9999997,-4593461.261261261
681,16163728.64864865,-4592880.0000003,16163728.64864865,-4594079.9999997
682,16163100.0000003,-4593501.441441442,16164299.9999997,-4593501.441441442
683,16163100.0000003,-4593551.531531531,16164299.9999997,-4593551.531531531
684,16163698.378378378,-4593000.0000003,16163698.378378378,-4594199.9999997
685,16163648.288288288,-4593000.0000003,16163648.288288288,-4594199.9999997
686,16163040.0000003,-4593641.801801802,16164239.9999997,-4593641.801801802
687,16163040.0000003,-4593691.891891892,16164239.9999997,-4593691.891891892
688,16163040.0000003,-4593741.981981982,16164239.9999997,-4593741.981981982
689,16163627.927927928,-4593180.0000003,16163627.927927928,-4594379.9999997
690,16163010.0000003,-4593812.162162162,16164209.9999997,-4593812.162162162
691,16163010.0000003,-4593862.252252252,16164209.9999997,-4593862.252252252
692,16163040.0000003,-4593882.342342342,16164239.9999997,-4593882.342342342
693,16163010.0000003,-4593902.432432433,16164209.9999997,-4593902.432432433
694,16163010.0000003,-4593952.522522522,16164209.9999997,-4593952.522522522
695,16163622.612612613,-4594589.9999997,16163622.612612613,-4593390.0000003
696,16163642.702702703,-4594619.9999997,16163642.702702703,-4593420.0000003
697,16163692.792792793,-4594619.9999997,16163692.792792793,-4593420.0000003
698,16163712.882882884,-4594589.9999997,16163712.882882884,-4593390.0000003
699,16163160.0000003,-4593992.972972973,16164359.9999997,-4593992.972972973
700,16163783.063063063,-4594619.9999997,16163783.063063063,-4593420.0000003
701,16163803.153153153,-4594649.9999997,16163803.153153153,-4593450.0000003
702,16163853.243243244,-4594649.9999997,16163853.243243244,-4593450.0000003
703,16163903.333333334,-4594649.9999997,16163903.333333334,-4593450.0000003
704,16163310.0000003,-4594093.423423423,16164509.9999997,-4594093.423423423
705,16164539.9999997,-4594106.486486486,16163340.0000003,-4594106.486486486
706,16164539.9999997,-4594056.396396397,16163340.0000003,-4594056.396396397
707,16163983.693693694,-4594649.9999997,16163983.693693694,-4593450.0000003
708,16163430.0000003,-4594053.783783784,16164629.9999997,-4594053.783783784
709,16163430.0000003,-4594103.873873874,16164629.9999997,-4594103.873873874
710,16164073.963963963,-4594709.9999997,16164073.963963963,-4593510.0000003
711,16164124.054054054,-4594709.9999997,16164124.054054054,-4593510.0000003
712,16164174.144144144,-4594709.9999997,16164174.144144144,-4593510.0000003
713,16163580.0000003,-4594154.234234234,16164779.9999997,-4594154.234234234
714,16164145.675675675,-4593570.0000003,16164145.675675675,-4594769.9999997
715,16164095.585585585,-4593570.0000003,16164095.585585585,-4594769.9999997
716,16164075.495495496,-4593600.0000003,16164075.495495496,-4594799.9999997
717,16163460.0000003,-4594234.594594595,16164659.9999997,-4594234.594594595
718,16164035.315315315,-4593660.0000003,16164035.315315315,-4594859.9999997
719,16163985.225225225,-4593660.0000003,16163985.225225225,-4594859.9999997
720,16163965.135135135,-4593690.0000003,16163965.135135135,-4594889.9999997
721,16163340.0000003,-4594314.954954955,16164539.9999997,-4594314.954954955
722,16163894.954954956,-4593720.0000003,16163894.954954956,-4594919.9999997
723,16163874.864864865,-4593750.0000003,16163874.864864865,-4594949.9999997
724,16163824.774774775,-4593750.0000003,16163824.774774775,-4594949.9999997
725,16163190.0000003,-4594365.3153153155,16164389.9999997,-4594365.3153153155
726,16163190.0000003,-4594415.405405405,16164389.9999997,-4594415.405405405
727,16163764.504504504,-4593840.0000003,16163764.504504504,-4595039.9999997
728,16163160.0000003,-4594485.585585586,16164359.9999997,-4594485.585585586
729,16163160.0000003,-4594535.675675675,16164359.9999997,-4594535.675675675
730,16163160.0000003,-4594585.765765766,16164359.9999997,-4594585.765765766
731,16163160.0000003,-4594635.855855856,16164359.9999997,-4594635.855855856
732,16163160.0000003,-4594685.945945946,16164359.9999997,-4594685.945945946
733,16163160.0000003,-4594736.036036036,16164359.9999997,-4594736.036036036
734,16163190.0000003,-4594756.126126126,16164389.9999997,-4594756.126126126
735,16163190.0000003,-4594806.216216216,16164389.9999997,-4594806.216216216
736,16163190.0000003,-4594856.306306306,16164389.9999997,-4594856.306306306
737,16163220.0000003,-4594876.396396397,16164419.9999997,-4594876.396396397
738,16163220.0000003,-4594926.486486486,16164419.9999997,-4594926.486486486
739,16163220.0000003,-4594976.576576577,16164419.9999997,-4594976.576576577
740,16163250.0000003,-4594996.666666667,16164449.9999997,-4594996.666666667
741,16163220.0000003,-4595016.756756756,16164419.9999997,-4595016.756756756
742,16163793.153153153,-4594440.0000003,16163793.153153153,-4595639.9999997
743,16163773.063063063,-4594410.0000003,16163773.063063063,-4595609.9999997
744,16163130.0000003,-4595017.027027027,16164329.9999997,-4595017.027027027
745,16163702.882882884,-4594440.0000003,16163702.882882884,-4595639.9999997
746,16164269.9999997,-4595022.792792792,16163070.0000003,-4595022.792792792
747,16163632.702702703,-4594410.0000003,16163632.702702703,-4595609.9999997
748,16163582.612612613,-4594410.0000003,16163582.612612613,-4595609.9999997
749,16162980.0000003,-4595057.477477478,16164179.9999997,-4595057.477477478
750,16162980.0000003,-4595107.567567567,16164179.9999997,-4595107.567567567
751,16162980.0000003,-4595157.657657658,16164179.9999997,-4595157.657657658
752,16162980.0000003,-4595207.747747748,16164179.9999997,-4595207.747747748
753,16162980.0000003,-4595257.837837838,16164179.9999997,-4595257.837837838
754,16163552.072072072,-4594680.0000003,16163552.072072072,-4595879.9999997
755,16162950.0000003,-4595328.018018018,16164149.9999997,-4595328.018018018
756,16162950.0000003,-4595378.108108108,16164149.9999997,-4595378.108108108
757,16162950.0000003,-4595428.198198198,16164149.9999997,-4595428.198198198
758,16162950.0000003,-4595478.288288289,16164149.9999997,-4595478.288288289
759,16162950.0000003,-4595528.378378378,16164149.9999997,-4595528.378378378
760,16163578.468468469,-4596149.9999997,16163578.468468469,-4594950.0000003
761,16163010.0000003,-4595568.558558558,16164209.9999997,-4595568.558558558
762,16163010.0000003,-4595618.6486486485,16164209.9999997,-4595618.6486486485
763,16163010.0000003,-4595668.738738739,16164209.9999997,-4595668.738738739
764,16163010.0000003,-4595718.828828828,16164209.9999997,-4595718.828828828
765,16163010.0000003,-4595768.918918919,16164209.9999997,-4595768.918918919
766,16163010.0000003,-4595819.009009009,16164209.9999997,-4595819.009009009
767,16163010.0000003,-4595869.099099099,16164209.9999997,-4595869.099099099
768,16162980.0000003,-4595889.189189189,16164179.9999997,-4595889.189189189
769,16162980.0000003,-4595939.2792792795,16164179.9999997,-4595939.2792792795
770,16163599.369369369,-4596569.9999997,16163599.369369369,-4595370.0000003
771,16163649.45945946,-4596569.9999997,16163649.45945946,-4595370.0000003
772,16163699.54954955,-4596569.9999997,16163699.54954955,-4595370.0000003
